City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
381,Kristinehamn,SE,2022-07-29 21:53:30,59.3098,14.1081,54.16,59,22,0.69
382,Japura,ID,2022-07-29 21:53:31,-0.3167,102.35,74.26,92,98,3.29
383,Cockburn Town,TC,2022-07-29 21:53:31,21.4612,-71.1419,84.16,65,40,18.41
384,Aketi,CD,2022-07-29 21:53:32,2.7388,23.7833,68.18,96,100,1.86
385,Haines Junction,CA,2022-07-29 21:53:32,60.7522,-137.5108,67.95,40,49,3.44
386,Lingao,CN,2022-07-29 21:53:33,19.9103,109.6859,80.49,82,100,2.39
387,Sinnamary,GF,2022-07-29 21:53:33,5.3833,-52.95,78.57,79,82,5.73
388,Mulki,IN,2022-07-29 21:53:33,13.1,74.8,79.88,94,75,4.61
389,Vanimo,PG,2022-07-29 21:53:34,-2.6741,141.3028,77.49,88,98,6.6
390,Camacha,PT,2022-07-29 21:53:34,33.0833,-16.3333,67.42,88,75,12.66
391,Dharchula,IN,2022-07-29 21:53:35,29.85,80.5333,72.63,96,100,1.54
392,Zemio,CF,2022-07-29 21:53:35,5.0314,25.1361,65.61,95,73,2.71
393,Punta Gorda,US,2022-07-29 21:48:49,26.9298,-82.0454,97.05,52,0,13.0
394,Kosh-Agach,RU,2022-07-29 21:53:36,50.0,88.6667,48.36,84,62,0.29
395,Tarare,FR,2022-07-29 21:53:36,45.8976,4.4327,69.82,65,54,2.13
396,Pathein,MM,2022-07-29 21:53:36,16.7833,94.7333,79.43,87,98,5.17
397,Codrington,AU,2022-07-29 21:53:37,-38.2667,141.9667,38.32,80,1,11.56
398,Sabang,ID,2022-07-29 21:53:37,5.8933,95.3214,81.66,75,42,22.3
399,Bowral,AU,2022-07-29 21:53:38,-34.4667,150.4167,37.13,74,6,2.06
400,Meiktila,MM,2022-07-29 21:53:38,20.8667,95.8667,80.2,74,91,9.62
401,Port Alberni,CA,2022-07-29 21:53:38,49.2413,-124.8028,97.88,38,0,2.89
402,Tura,IN,2022-07-29 21:53:39,25.5198,90.2201,73.49,96,61,4.27
403,Irtyshskiy,RU,2022-07-29 21:53:39,58.3333,68.1333,57.72,85,33,6.33
404,Saint-Augustin,CA,2022-07-29 21:53:40,51.226,-58.6502,59.36,88,99,9.73
405,Talakan,RU,2022-07-29 21:53:40,50.3167,130.3667,69.04,96,85,3.24
406,Usoke,TZ,2022-07-29 21:53:41,-5.1667,32.35,74.79,37,98,4.7
407,Sola,VU,2022-07-29 21:53:41,-13.8833,167.55,74.07,94,100,0.0
408,Corn Island,NI,2022-07-29 21:53:41,12.1694,-83.0418,81.68,77,13,18.3
409,Darhan,MN,2022-07-29 21:53:42,49.4867,105.9228,55.27,92,50,4.05
410,San Jose,US,2022-07-29 21:52:34,37.3394,-121.895,87.91,50,40,11.5
411,Warrnambool,AU,2022-07-29 21:54:42,-38.3833,142.4833,39.96,82,9,13.44
412,Ardakan,IR,2022-07-29 21:54:43,32.31,54.0175,81.54,60,93,5.97
413,Payakumbuh,ID,2022-07-29 21:54:43,-0.2202,100.6308,69.13,92,100,3.24
414,Saint-Louis,SN,2022-07-29 21:54:44,16.3333,-15.0,85.64,58,89,17.76
415,Macheng,CN,2022-07-29 21:54:44,31.1783,115.0319,74.97,90,0,3.29
416,Ilulissat,GL,2022-07-29 21:54:44,69.2167,-51.1,45.84,62,100,6.82
417,Baykit,RU,2022-07-29 21:54:45,61.67,96.37,63.48,96,100,3.56
418,Namibe,AO,2022-07-29 21:54:45,-15.1961,12.1522,60.15,89,21,2.73
419,Richards Bay,ZA,2022-07-29 21:54:46,-28.783,32.0377,67.78,62,3,14.7
420,Banikoara,BJ,2022-07-29 21:54:46,11.2985,2.4386,72.7,91,83,4.72
421,Mazara Del Vallo,IT,2022-07-29 21:54:46,37.6641,12.588,84.94,60,0,4.97
422,Inhambane,MZ,2022-07-29 21:54:47,-23.865,35.3833,65.79,80,2,3.53
423,Bud,US,2022-07-29 21:54:47,39.447,-86.1758,83.19,49,73,7.52
424,Kruisfontein,ZA,2022-07-29 21:54:48,-34.0033,24.7314,54.18,77,99,16.42
425,Omsukchan,RU,2022-07-29 21:54:48,62.5333,155.8,54.66,47,53,0.43
426,Faya,SA,2022-07-29 21:54:48,18.3851,42.4509,68.11,60,100,11.83
427,Galle,LK,2022-07-29 21:54:49,6.0367,80.217,78.4,86,98,4.41
428,Roald,NO,2022-07-29 21:54:49,62.5833,6.1333,59.16,93,40,2.3
429,Vestmanna,FO,2022-07-29 21:54:50,62.1564,-7.1664,52.72,100,100,18.41
430,Bouloupari,NC,2022-07-29 21:54:50,-21.8667,166.05,69.71,80,99,3.29
431,Nishihara,JP,2022-07-29 21:54:50,26.1842,127.7558,83.48,87,75,6.91
432,Torbay,CA,2022-07-29 21:54:51,47.6666,-52.7314,60.76,85,75,11.5
433,Troitsko-Pechorsk,RU,2022-07-29 21:54:51,62.7084,56.1964,60.48,75,94,2.04
434,Ati,TD,2022-07-29 21:54:52,13.2154,18.3353,76.19,74,100,11.56
435,Tigil,RU,2022-07-29 21:54:52,57.8,158.6667,48.25,93,100,0.6
436,Asau,RO,2022-07-29 21:54:52,46.4333,26.4,65.32,90,95,3.24
437,Vaitape,PF,2022-07-29 21:54:53,-16.5167,-151.75,79.16,70,17,25.12
438,Isangel,VU,2022-07-29 21:54:53,-19.55,169.2667,77.11,83,100,5.75
439,Storforshei,NO,2022-07-29 21:54:54,66.4043,14.5233,53.65,87,0,3.44
440,Butembo,CD,2022-07-29 21:54:54,0.15,29.2833,58.44,97,100,1.41
441,Foggia,IT,2022-07-29 21:54:55,41.45,15.5333,80.85,78,0,3.44
442,Phonhong,LA,2022-07-29 21:54:55,18.5007,102.4166,76.77,93,100,1.66
443,Tual,ID,2022-07-29 21:54:55,-5.6667,132.75,78.87,87,90,19.28
444,Abramovka,RU,2022-07-29 21:54:56,51.1886,41.0202,61.43,82,40,7.25
445,Sept-Iles,CA,2022-07-29 21:54:56,50.2001,-66.3821,60.06,96,100,11.5
446,Great Bend,US,2022-07-29 21:54:57,38.3645,-98.7648,76.03,55,40,5.75
447,Kismayo,SO,2022-07-29 21:54:57,-0.3582,42.5454,75.45,77,65,14.94
448,Deputatskiy,RU,2022-07-29 21:54:57,69.3,139.9,55.33,79,100,2.35
449,Maningrida,AU,2022-07-29 21:54:58,-12.0667,134.2667,62.13,87,59,10.2
450,Karratha,AU,2022-07-29 21:54:59,-20.7377,116.8463,66.02,54,6,1.99
451,Fez,MA,2022-07-29 21:54:59,34.0372,-4.9998,84.45,44,40,6.91
452,Puerto Escondido,MX,2022-07-29 21:54:59,15.85,-97.0667,82.78,83,95,6.91
453,Middelkerke,BE,2022-07-29 21:55:00,51.1558,2.8418,63.09,85,0,6.91
454,Pimentel,PE,2022-07-29 21:55:00,-6.8367,-79.9342,70.09,60,0,16.11
455,Notse,TG,2022-07-29 21:56:01,6.95,1.1667,72.28,80,100,5.59
456,Xining,CN,2022-07-29 21:56:01,36.6167,101.7667,55.63,64,0,2.89
457,Mvomero,TZ,2022-07-29 21:56:01,-6.25,38.6667,69.22,93,75,2.66
458,Najran,SA,2022-07-29 21:56:02,17.4924,44.1277,90.25,46,91,7.52
459,Lodja,CD,2022-07-29 21:56:02,-3.4833,23.4333,72.37,70,90,3.15
460,Kuytun,RU,2022-07-29 21:56:03,54.3419,101.5036,58.05,94,100,4.85
461,Guerrero Negro,MX,2022-07-29 21:56:04,27.9769,-114.0611,78.73,55,86,13.22
462,Los Angeles,US,2022-07-29 21:53:00,34.0522,-118.2437,101.8,53,0,12.66
463,Ongandjera,NA,2022-07-29 21:56:04,-17.8833,15.0667,65.64,23,10,5.37
464,San Isidro,PE,2022-07-29 21:56:05,-12.1167,-77.05,64.02,77,75,5.75
465,Nyandoma,RU,2022-07-29 21:56:05,61.669,40.1991,53.1,98,87,4.38
466,Gobabis,NA,2022-07-29 21:56:05,-22.45,18.9667,53.37,31,54,4.05
467,Tessalit,ML,2022-07-29 21:56:06,20.1986,1.0114,93.42,26,95,6.42
468,Yulara,AU,2022-07-29 21:56:06,-25.2406,130.9889,48.42,35,92,3.71
469,Nuevo Ideal,MX,2022-07-29 21:56:07,24.8875,-105.0728,73.62,45,97,12.5
470,Winona,US,2022-07-29 21:56:07,43.9666,-91.7668,78.67,50,75,6.91
471,San Martin,AR,2022-07-29 21:56:08,-33.081,-68.4681,64.94,28,97,4.5
472,Knurow,PL,2022-07-29 21:56:08,50.2197,18.6507,67.71,90,67,7.14
473,Marzuq,YE,2022-07-29 21:56:09,14.4,46.4667,81.07,60,53,4.92
474,Newcastle,AU,2022-07-29 21:54:39,-32.9272,151.7765,48.65,78,100,10.36
475,Arlit,NE,2022-07-29 21:56:09,18.7369,7.3853,83.62,43,77,20.78
476,Marawi,PH,2022-07-29 21:56:10,7.9986,124.2928,69.46,92,100,4.79
477,Iqaluit,CA,2022-07-29 21:56:10,63.7506,-68.5145,49.73,76,100,6.91
478,Ukiah,US,2022-07-29 21:56:10,39.1502,-123.2078,106.43,33,4,1.01
479,Basna,IN,2022-07-29 21:56:11,21.2833,82.8167,78.84,85,94,5.79
480,Karatau,KZ,2022-07-29 21:56:12,43.1667,70.4667,72.41,41,69,4.63
481,Puqi,CN,2022-07-29 21:56:12,29.7167,113.8833,75.22,93,0,1.48
482,Jalu,LY,2022-07-29 21:56:12,29.0331,21.5482,83.91,44,0,12.12
483,Bardsir,IR,2022-07-29 21:56:13,29.9227,56.5743,73.4,61,100,8.12
484,Bahir Dar,ET,2022-07-29 21:56:13,11.5936,37.3908,59.81,95,99,2.86
485,Greenwood,US,2022-07-29 21:51:31,34.1668,-82.1165,93.27,75,100,5.75
486,Lakatoro,VU,2022-07-29 21:56:14,-16.0999,167.4164,78.8,82,100,11.36
487,Takoradi,GH,2022-07-29 21:55:18,4.8845,-1.7554,74.26,78,97,10.0
488,Lata,PT,2022-07-29 21:56:14,40.1629,-8.3327,62.51,95,1,1.39
489,Mount Pleasant,US,2022-07-29 21:56:15,32.7941,-79.8626,93.34,71,0,14.97
490,Victoria,HK,2022-07-29 21:51:46,22.2855,114.1577,88.32,87,88,4.0
491,Road Town,VG,2022-07-29 21:56:15,18.4167,-64.6167,84.24,74,40,11.5
492,Mattawa,US,2022-07-29 21:56:16,46.7379,-119.9028,104.0,9,0,7.94
493,Yerbogachen,RU,2022-07-29 21:56:16,61.2767,108.0108,60.06,97,100,5.77
494,Juybar,IR,2022-07-29 21:56:17,36.6412,52.9124,74.26,85,4,4.59
495,Pajic Polje,BA,2022-07-29 21:56:17,43.9758,17.5275,67.75,68,55,3.89
496,Fairbanks,US,2022-07-29 21:56:18,64.8378,-147.7164,69.3,45,40,3.44
497,Caala,AO,2022-07-29 21:56:18,-12.8525,15.5606,57.94,26,0,1.45
498,Kalmunai,LK,2022-07-29 21:57:18,7.4167,81.8167,78.73,81,100,7.81
499,Wukari,NG,2022-07-29 21:57:19,7.85,9.7833,73.63,84,94,3.91
500,Kualakapuas,ID,2022-07-29 21:57:19,-3.0091,114.3876,74.26,98,84,3.2
501,Verkhnetulomskiy,RU,2022-07-29 21:57:20,68.6073,31.7962,48.33,85,100,7.87
502,Blythe,US,2022-07-29 21:54:02,33.6103,-114.5964,98.04,26,63,7.76
503,Tautira,PF,2022-07-29 21:57:20,-17.7333,-149.15,77.54,75,13,23.33
504,Darlawn,IN,2022-07-29 21:57:21,24.0167,92.9,68.02,99,87,2.37
505,Nioro,GM,2022-07-29 21:57:21,13.35,-15.75,77.11,87,78,8.72
506,Dullewala,PK,2022-07-29 21:57:22,31.8359,71.4362,88.05,68,10,6.38
507,Ixtapa,MX,2022-07-29 21:57:07,20.7,-105.2,89.22,70,87,3.0
508,Murud,IN,2022-07-29 21:57:22,18.3258,72.965,79.65,88,85,5.48
509,Usinsk,RU,2022-07-29 21:57:22,65.9939,57.5281,64.42,88,97,9.73
510,Fayaoue,NC,2022-07-29 21:57:23,-20.65,166.5333,72.1,90,100,7.4
511,Guanica,PR,2022-07-29 21:57:23,17.9716,-66.908,86.05,78,27,11.59
512,Oyama,JP,2022-07-29 21:57:24,36.3,139.8,84.58,76,46,3.27
513,Acapulco,MX,2022-07-29 21:57:24,16.8634,-99.8901,84.49,73,54,5.88
514,Xai-Xai,MZ,2022-07-29 21:57:24,-25.0519,33.6442,60.78,92,1,7.11
515,Sumbe,AO,2022-07-29 21:57:25,-11.2061,13.8437,68.23,85,0,6.89
516,Vangaindrano,MG,2022-07-29 21:57:25,-23.35,47.6,64.2,92,24,0.74
517,El Dorado,US,2022-07-29 21:57:26,38.7666,-120.5177,100.63,28,40,1.99
518,Progreso,MX,2022-07-29 21:57:26,21.2833,-89.6667,73.51,75,35,18.16
519,Meulaboh,ID,2022-07-29 21:57:26,4.1363,96.1285,75.87,85,100,2.39
520,Bani,DO,2022-07-29 21:57:27,18.2833,-70.3333,78.24,63,26,13.8
521,Linhares,BR,2022-07-29 21:57:27,-19.3911,-40.0722,71.44,74,32,6.38
522,Cam Ranh,VN,2022-07-29 21:57:28,11.9214,109.1591,80.56,83,40,2.3
523,Kiama,AU,2022-07-29 21:57:28,-34.6833,150.8667,54.0,74,58,1.99
524,Boromo,BF,2022-07-29 21:57:28,11.75,-2.9333,74.05,91,100,6.33
525,Eixo,PT,2022-07-29 21:57:29,40.6276,-8.5692,65.86,85,3,0.72
526,Bridlington,GB,2022-07-29 21:57:29,54.0831,-0.1919,62.89,80,62,13.24
527,Laela,TZ,2022-07-29 21:57:29,-8.5667,32.05,61.57,56,52,4.09
528,Sur,OM,2022-07-29 21:56:20,22.5667,59.5289,82.4,72,100,12.19
529,Merrill,US,2022-07-29 21:57:30,45.1805,-89.6835,76.89,51,75,8.05
530,Anloga,GH,2022-07-29 21:57:31,5.7947,0.8973,75.29,80,88,13.44
531,Wanning,CN,2022-07-29 21:57:31,18.8003,110.3967,79.57,84,100,5.68
532,Ostersund,SE,2022-07-29 21:57:31,63.1792,14.6357,57.65,62,75,5.75
533,Norden,DE,2022-07-29 21:57:32,53.6,7.2,64.96,80,95,11.88
534,Kihei,US,2022-07-29 21:57:32,20.785,-156.4656,83.07,56,48,2.04
535,Tucupita,VE,2022-07-29 21:57:32,9.0622,-62.051,76.51,95,90,4.32
536,Kapoeta,SS,2022-07-29 21:57:33,4.7717,33.5903,73.65,72,99,7.14
537,Loei,TH,2022-07-29 21:57:33,17.4167,101.5,70.12,91,100,3.53
538,Hudson Bay,CA,2022-07-29 21:57:34,52.85,-102.3842,84.7,39,0,11.03
539,Savannah Bight,HN,2022-07-29 21:57:34,16.45,-85.85,82.51,78,12,20.36
540,Mount Gambier,AU,2022-07-29 21:57:34,-37.8333,140.7667,41.31,72,3,11.07
541,Moose Factory,CA,2022-07-29 21:57:35,51.2585,-80.6094,60.78,94,100,8.05
542,Svetlogorsk,BY,2022-07-29 21:57:35,52.6333,29.7333,56.8,85,58,4.74
543,Roma,US,2022-07-29 21:57:36,43.2128,-75.4557,81.52,52,2,11.01
544,Ust-Maya,RU,2022-07-29 21:58:36,60.4167,134.5333,70.41,68,100,3.62
545,Sovetskiy,RU,2022-07-29 21:58:37,61.3614,63.5842,61.29,62,94,1.07
546,Kysyl-Syr,RU,2022-07-29 21:58:37,63.8986,122.7617,70.97,75,99,4.05
547,Scarborough,GB,2022-07-29 21:53:39,54.2797,-0.4044,60.37,82,73,13.0
548,Baie-Saint-Paul,CA,2022-07-29 21:58:38,47.4411,-70.4986,75.97,55,36,1.01
549,Simbahan,PH,2022-07-29 21:58:39,6.3032,120.5836,82.13,79,96,9.26
550,Batagay,RU,2022-07-29 21:58:39,67.6333,134.6333,66.74,85,91,5.21
551,Banda Aceh,ID,2022-07-29 21:53:59,5.5577,95.3222,79.56,73,92,14.23
552,Peruibe,BR,2022-07-29 21:58:40,-24.32,-46.9983,60.82,83,100,1.9
553,Mayo,US,2022-07-29 21:58:40,38.8876,-76.5119,85.19,83,72,3.98
554,Weligama,LK,2022-07-29 21:58:40,5.9667,80.4167,77.13,90,99,5.08
555,Gornopravdinsk,RU,2022-07-29 21:58:41,60.05,69.9,62.02,78,73,5.03
556,Sharya,RU,2022-07-29 21:58:41,58.3686,45.5144,62.33,98,100,3.22
557,Manaus,BR,2022-07-29 21:58:42,-3.1019,-60.025,81.09,78,75,3.44
558,Iralaya,HN,2022-07-29 21:58:42,15.0,-83.2333,82.51,73,2,9.78
559,Ostrovnoy,RU,2022-07-29 21:58:42,68.0531,39.5131,46.47,97,100,23.04
560,Havre,FR,2022-07-29 21:58:43,49.5833,0.3333,68.2,52,0,2.3
561,Zhigalovo,RU,2022-07-29 21:58:43,54.8097,105.1578,56.64,92,100,1.88
562,Lindome,SE,2022-07-29 21:58:44,57.5667,12.0833,64.96,77,0,2.3
563,Salinopolis,BR,2022-07-29 21:58:44,-0.6136,-47.3561,79.0,85,42,10.04
564,Naze,JP,2022-07-29 21:58:45,28.3667,129.4833,79.72,83,69,17.6
565,Grand Baie,MU,2022-07-29 21:54:35,-20.0182,57.5802,68.47,81,82,4.0
566,Adiake,CI,2022-07-29 21:58:45,5.2863,-3.304,73.74,78,78,8.55
567,Suraabad,AZ,2022-07-29 21:58:46,40.8192,49.4687,76.86,69,0,3.31
568,Tibu,CO,2022-07-29 21:58:46,8.639,-72.7358,86.41,66,47,4.03
569,Kilindoni,TZ,2022-07-29 21:58:47,-7.9139,39.6668,75.02,79,34,10.58
570,Pascagoula,US,2022-07-29 21:58:47,30.3658,-88.5561,87.51,64,100,9.28
571,Brekstad,NO,2022-07-29 21:58:47,63.687,9.6654,59.0,94,0,3.44
572,Pisco,PE,2022-07-29 21:58:48,-13.7,-76.2167,62.65,77,100,5.75
573,Palora,EC,2022-07-29 21:58:48,-1.7,-77.9333,80.71,69,47,0.89
